V1	sum
k101_253753	63
k101_25376	76
k101_25382	65
k101_253861	502
k101_25392	36
k101_253938	37
k101_25394	193
k101_25396	63
k101_25397	14
k101_253985	79
k101_254	159
k101_25400	43
k101_254009	52
k101_254030	315
k101_254035	115
k101_25406	256
k101_25407	42
k101_25408	199
k101_254083	162
k101_25410	60
k101_254137	37
k101_25414	288
k101_254191	1132
k101_254251	52
k101_254277	31
k101_254289	48
k101_254299	128
k101_25430	179
k101_254308	111
k101_254346	53
k101_25435	573
k101_254355	39
k101_25437	618
k101_254384	31
k101_2544	186
k101_254400	52
k101_254426	47
k101_254454	19
k101_25447	250
k101_25454	79
k101_254552	83
k101_254564	249
k101_25458	89
k101_254585	37
k101_254597	121
k101_2546	113
k101_25461	44
k101_254631	32
k101_25464	171
k101_25465	1038
k101_254671	365
k101_25468	97
k101_254697	96
k101_254710	41
k101_25472	67
k101_254729	81
k101_25474	115
k101_254746	183
k101_254757	98
k101_25476	73
k101_254776	80
k101_25478	200
k101_254781	418
k101_25479	30
k101_254802	43
k101_254806	23
k101_25481	39
k101_25482	988
k101_25483	78
k101_25485	153
k101_254877	305
k101_25488	84
k101_254906	115
k101_255	172
k101_255001	60
k101_25503	528
k101_255037	710
k101_25505	22928
k101_25506	6511
k101_25507	770
k101_255093	443
k101_2551	1113
k101_25513	176
k101_255155	58
k101_25516	224
k101_255186	361
k101_255218	75
k101_255231	184
k101_255250	35
k101_25526	275
k101_255264	47
k101_255273	3782
k101_25530	129
k101_255302	26
k101_255304	805
k101_25534	247
k101_255358	76
k101_25536	472
k101_255376	116
k101_25541	4755
k101_255411	750
k101_255429	165
k101_255433	66
k101_255435	69564
k101_255442	30
k101_255443	137
k101_25546	172
k101_255545	341
k101_25555	72
k101_255559	77
k101_255567	44
k101_25560	26
k101_25565	43
k101_25566	66
k101_25567	560
k101_255706	76
k101_25573	50
k101_25574	2747
k101_255777	120
k101_25579	161
k101_2558	1694
k101_25581	32879
k101_25584	228
k101_25585	572
k101_25586	81
k101_255864	457
k101_255874	99
k101_25589	43
k101_255904	327
k101_255913	11
k101_255963	57
k101_25597	43
k101_255975	57
k101_2560	337
k101_256000	75
k101_25601	98
k101_256053	67
k101_256076	71
k101_256080	40
k101_25611	49
k101_25613	60
k101_25615	156
k101_256154	33
k101_256155	37
k101_256163	41
k101_25619	104
k101_256228	145
k101_256243	114
k101_256247	161
k101_25625	85
k101_256274	21
k101_256280	43
k101_256288	34
k101_2563	10478
k101_256308	24
k101_25631	38
k101_25634	207
k101_256344	81
k101_25635	310
k101_256413	62
k101_256418	26
k101_256459	58
k101_25646	36
k101_256516	34
k101_25652	46502
k101_256533	51
k101_25654	92
k101_256563	36
k101_256595	226
k101_256596	42
k101_25661	341
k101_256644	3597
k101_256646	480
k101_25665	107
k101_256683	314
k101_256687	3228
k101_25670	138
k101_256754	88
k101_256787	17328
k101_25681	100925
k101_256817	18
k101_256820	27
k101_25683	215
k101_256840	201
k101_256869	199
k101_25687	119
k101_256893	196
k101_25692	74
k101_25693	451
k101_25694	498
k101_256940	406249
k101_256952	113
k101_256957	112
k101_256978	178
k101_2570	52
k101_25702	96
k101_257027	44
k101_25703	876
k101_257038	96
k101_257040	30
k101_25711	230
k101_257142	207
k101_25717	29
k101_257181	75
k101_25719	143
k101_2572	641
k101_257208	62
k101_257225	249
k101_257237	497
k101_257288	56
k101_257316	39
k101_25732	5902
k101_257326	33
k101_257333	85
k101_257339	164
k101_25734	557
k101_25736	126
k101_257410	99
k101_257466	36
k101_25749	81
k101_25752	87
k101_257552	59
k101_257569	73
k101_257582	76
k101_25762	1928
k101_257653	157
k101_257665	725
k101_257686	611
k101_25769	149
k101_25770	5865
k101_257712	418
k101_25779	381
k101_2578	372
k101_257868	87
k101_257869	72
k101_25790	180
k101_257900	133
k101_257913	22
k101_257919	1696
k101_257922	90
k101_257926	744
k101_25794	83
k101_25795	162
k101_257956	324
k101_257973	54
k101_258021	1907
k101_258105	62
k101_25812	40
k101_25815	463
k101_258152	199
k101_258170	94
k101_25823	343
k101_258246	102
k101_258248	47
k101_25827	24
k101_258312	35
k101_258327	99
k101_25833	51
k101_25839	52
k101_258412	45
k101_258419	39
k101_258436	113
k101_25844	40
k101_258442	156
k101_25851	1720
k101_25852	6880
k101_258539	140
k101_258584	98
k101_25860	119
k101_258636	25
k101_258669	37
k101_2587	589
k101_258719	51
k101_25872	63
k101_25873	294
k101_258736	36
k101_25876	30
k101_258773	281
k101_25878	161
k101_25882	158
k101_25888	159
k101_258887	63
k101_258908	145
k101_25891	933
k101_258912	49
k101_258925	172
k101_25895	176
k101_25896	264
k101_258963	44
k101_25897	160
k101_258976	42
k101_258987	21
k101_25902	420
k101_259021	67
k101_25904	92
k101_259059	158
k101_259079	97
k101_25910	175
k101_25911	299
k101_259128	97
k101_25914	65
k101_259144	157
k101_259147	99
k101_259208	56
k101_259216	78
k101_259223	58
k101_259231	98
k101_25925	483
k101_259287	160
k101_25931	134
k101_259338	24
k101_259397	397
k101_25941	179
k101_259440	27
k101_25946	273
k101_259490	424
k101_259498	70
k101_25951	75
k101_259515	61
k101_25957	135
k101_25958	371
k101_25959	321
k101_25961	3406
k101_25963	363
k101_259630	31
k101_259682	41
k101_25970	169
k101_259705	100
k101_25971	137
k101_259711	129
k101_259713	72
k101_25972	106801
k101_259732	273
k101_25976	85
k101_259770	70
k101_259797	106
k101_259818	43
k101_259829	51
k101_259839	45
k101_259868	101
k101_25988	41
k101_259893	94
k101_25990	571
k101_259918	165
k101_25993	50
k101_259936	224
k101_25996	244
k101_260	396
k101_26002	878
k101_26005	80
k101_260105	26
k101_260132	34
k101_26015	106
k101_260157	36
k101_260158	37
k101_26017	81
k101_260238	284
k101_26027	423
k101_26032	137623
k101_26036	348689
k101_26040	255
k101_260405	47
k101_260406	147
k101_260471	177
k101_26048	75
k101_2605	112
k101_26050	42
k101_260513	35
k101_260523	32
k101_260569	26
k101_260614	130
k101_260626	66
k101_260647	30
k101_26065	131
k101_260680	111
k101_260686	78
k101_26072	4919
k101_260798	24
k101_26084	241
k101_260854	120
k101_260862	177
k101_26087	154
k101_2609	218
k101_260922	285
k101_261	195
k101_261019	106
k101_261030	35
k101_26104	101
k101_261042	571
k101_26105	86
k101_261053	84
k101_261095	92
k101_261109	91
k101_26112	2987
k101_26113	128
k101_261136	202
k101_261143	133
k101_261158	28
k101_261167	32
k101_26118	796
k101_2612	72
k101_261221	262
k101_261227	128
k101_261244	50
k101_26129	15
k101_26131	323
k101_261328	100
k101_261339	37
k101_261351	126
k101_26136	124
k101_26137	169
k101_26138	74
k101_26139	90
k101_26146	225
k101_261489	114
k101_2615	413
k101_261511	1330
k101_261518	61
k101_261538	80
k101_26155	1220
k101_26156	151
k101_26157	898
k101_2616	96
k101_261618	181
k101_26163	575
k101_261642	63
k101_261717	566160
k101_261719	170
k101_261736	68
k101_26174	36
k101_261741	24
k101_261758	22
k101_26178	47
k101_261823	53
k101_261834	363
k101_26185	921
k101_261876	8943
k101_261899	270
k101_2619	300
k101_26192	241
k101_261960	28
k101_261961	42
k101_26198	179
k101_262021	913
k101_26207	91
k101_262079	106
k101_262169	88
k101_26217	172
k101_26219	34
k101_26221	122
k101_262218	70
k101_262237	89
k101_262247	57
k101_26226	381
k101_262273	122
k101_26231	1291
k101_262340	145
k101_262355	486
k101_26238	144
k101_262394	68
k101_26240	428
k101_262401	96
k101_262426	53
k101_262492	177
k101_262494	48
k101_26251	282
k101_26252	233
k101_262551	238
k101_262565	26
k101_262580	103
k101_26259	145
k101_26264	135
k101_26265	87
k101_26269	123
k101_2627	109
k101_26271	254
k101_26273	39
k101_26276	338
k101_262776	173
k101_262787	534
k101_262812	39
k101_262817	50
k101_26282	316
k101_26284	595
k101_26287	255
k101_262872	116
k101_26288	177
k101_2629	928
k101_26290	205
k101_26291	89
k101_26292	453
k101_26293	115
k101_26296	112
k101_26298	134
k101_263001	220
k101_263007	29
k101_263042	140
k101_263062	31
k101_26308	300
k101_263090	382
k101_2631	111
k101_26312	204
k101_26315	96
k101_263157	55
k101_263172	520
k101_26318	448
k101_263197	88
k101_2632	685
k101_263203	62
k101_26321	587
k101_26326	173
k101_26327	77
k101_26329	128
k101_263310	62
k101_263313	52
k101_26334	227
k101_263378	36
k101_26338	433
k101_263380	72
k101_263420	118
k101_263422	60
k101_26344	3127
k101_263447	1569
k101_263496	86
k101_263553	107
k101_26356	678
k101_26357	231
k101_26358	51
k101_263584	53
k101_263602	246
k101_263634	2584
k101_263656	28
k101_26367	63
k101_263672	4527
k101_263700	105137
k101_26376	86
k101_263802	30
k101_263803	39
k101_263829	131
k101_263830	45
k101_263834	28
k101_263905	220
k101_263920	98
k101_263941	62
k101_26395	103
k101_263963	317
k101_26398	55
k101_264032	349
k101_26404	26
k101_264051	44
k101_264065	189
k101_26413	92
k101_264196	46
k101_2642	271
k101_264245	93
k101_264291	42
k101_264321	277
k101_264322	42
k101_264379	588
k101_264381	43
k101_264418	454
k101_26447	276
k101_264490	32
k101_264530	333
k101_264548	11584
k101_26456	195
k101_264560	667
k101_26457	149
k101_264577	99
k101_264579	74
k101_264591	99
k101_264599	138
k101_264611	522
k101_264617	83
k101_26462	107
k101_26464	18673
k101_26465	248
k101_264659	179
k101_2647	83
k101_26475	107
k101_26476	60
k101_264788	247
k101_26479	53
k101_264804	74
k101_26487	135
k101_26489	25
k101_2649	1002
k101_264905	26
k101_26494	146
k101_264947	161
k101_264973	248
k101_26498	613
k101_2650	107
k101_265002	22
k101_265005	203
k101_265009	289
k101_26501	207
k101_26507	56
k101_26512	188
k101_26514	38
k101_265149	441
k101_265157	84
k101_26516	111
k101_265187	113
k101_265190	175
k101_26520	239
k101_265212	65
k101_265229	41
k101_265246	2624
k101_265257	278
k101_26526	87
k101_26532	43
k101_265343	143
k101_26537	156
k101_26544	95
k101_26546	81
k101_265515	46
k101_26552	250
k101_26554	389
k101_26555	81
k101_26557	104
k101_265612	189
k101_26562	605
k101_265625	26
k101_26565	139
k101_26567	60
k101_265685	2351
k101_26570	166
k101_265740	98
k101_26577	144
k101_265798	69
k101_26582	198
k101_26584	86
k101_265861	470
k101_26587	189
k101_265873	55
k101_26589	40
k101_26590	197
k101_26593	908
k101_26594	106
k101_265968	29
k101_266052	86544
k101_266081	33
k101_266089	41
k101_26609	59
k101_266098	34
k101_2661	234
k101_266127	35
k101_26614	295
k101_266141	130
k101_26619	204
k101_266190	232
k101_266193	42
k101_2662	1248
k101_266256	114
k101_26626	116
k101_266297	44
k101_2663	160
k101_26630	46
k101_266308	34
k101_26632	30
k101_266342	48
k101_26643	293
k101_266460	35
k101_266462	180
k101_26648	118
k101_266484	24
k101_266490	35
k101_26651	102
k101_266522	245
k101_266548	81
k101_26656	43
k101_266561	860
k101_266563	685
k101_266565	49
k101_26659	61
k101_26662	96
k101_266657	79
k101_266690	42
k101_2667	145
k101_266725	71
k101_26676	266
k101_266781	487
k101_266785	35
k101_26679	68
k101_2668	143
k101_266810	278
k101_266816	118
k101_266847	71
k101_266857	56
k101_266901	26
k101_266924	27
k101_266930	245
k101_26694	53
k101_266981	60
k101_266993	33
k101_267	131
k101_2670	28
k101_267010	326
k101_267026	152915
k101_267033	902
k101_267056	124
k101_26706	7602
k101_26709	55
k101_26710	150
k101_26714	83
k101_26716	62
k101_2672	109
k101_267203	30
k101_267252	59
k101_26728	176
k101_26729	128
k101_26732	2514
k101_267337	644
k101_267353	79
k101_26737	51
k101_267377	104
k101_267381	32
k101_267389	74
k101_2674	31
k101_26743	73
k101_26744	395
k101_267441	238
k101_267453	44
k101_26755	56
k101_267570	96
k101_267573	49
k101_267613	34
k101_26763	6952
k101_26765	76
k101_26766	14470
k101_267661	44
k101_267669	54
k101_2677	76
k101_267708	46
k101_267739	151
k101_267757	137
k101_26777	127
k101_267776	58
k101_267778	43
k101_267815	43
k101_267828	57
k101_26785	441
k101_267869	68
k101_267873	46
k101_26788	81
k101_2679	56
k101_26793	5698
k101_26794	119
k101_267961	177
k101_267981	75
k101_267993	108
k101_267997	80
k101_268007	29
k101_268019	45
k101_268025	174
k101_268027	21
k101_268049	50
k101_26806	97
k101_268063	28
k101_26810	178
k101_268103	45
k101_268128	68
k101_268174	203
k101_268178	169
k101_268181	109
k101_268188	345
k101_268190	44
k101_26820	284
k101_26823	90
k101_268241	152
k101_268247	86
k101_268255	201
k101_268279	40
k101_268295	125
k101_268311	886
k101_268318	806
k101_268322	511
k101_268347	129
k101_268366	321
k101_268409	112
k101_268429	183
k101_26844	67
k101_268474	53
k101_268484	69
k101_268485	825
k101_268489	40
k101_26849	169
k101_268496	226
k101_26850	32
k101_26855	41040
k101_268581	44
k101_2686	1514
k101_26861	222
k101_26862	60
k101_268645	279
k101_268661	155
k101_26867	36
k101_26868	83
k101_268694	46
k101_268770	55
k101_268786	312
k101_26879	408
k101_26880	691
k101_26881	126
k101_268812	73
k101_268820	54
k101_26885	589
k101_26887	94
k101_268905	145
k101_268910	252
k101_268916	34
k101_268927	32
k101_268990	57
k101_268992	113
k101_26904	61
k101_26905	457
k101_26906	207
k101_269099	82
k101_269149	46
k101_26915	374
k101_269158	93
k101_269209	34
k101_26921	161
k101_26922	150
k101_26923	19
k101_26924	66
k101_269244	1711
k101_26925	86
k101_269263	11496
k101_269358	203
k101_269369	129
k101_26938	214
k101_269395	47
k101_26941	108
k101_269439	65
k101_26946	170
k101_269469	37
k101_269475	69
k101_26949	169
k101_2695	53
k101_26956	58
k101_26957	489
k101_269596	74
k101_269641	68
k101_26965	108
k101_269652	250
k101_269663	70
k101_26970	467
k101_269712	96
k101_26975	53
k101_26977	745
k101_269785	650
k101_2698	2944
k101_269809	185
k101_269851	114
k101_26986	448
k101_269869	168
k101_26988	51
k101_2699	30262
k101_269906	49
k101_269932	47
k101_269934	34
k101_26996	37
k101_26999	715
k101_269992	226
k101_269996	30
k101_270	92
k101_270026	21
k101_270027	30
k101_270096	46
k101_27014	54
k101_270140	288
k101_27016	50
k101_27018	14746
k101_270181	1224
k101_270197	145
k101_2702	14874
k101_27020	43
k101_270228	255
k101_27024	66
k101_27025	148
k101_270256	25
k101_270275	39
k101_27028	97
k101_27032	108
k101_270322	6714
k101_270326	88
k101_270334	65
k101_27034	427
k101_270369	243
k101_270389	43
k101_270397	67
k101_2704	272
k101_27040	320
k101_270444	23
k101_270445	143
k101_27045	138
k101_270462	505
k101_270480	817
k101_2705	1458
k101_27050	53
k101_270528	47
k101_270552	525
k101_27060	303
k101_27061	2964
k101_270633	60
k101_270645	47
k101_27071	59
k101_270726	560
k101_27073	82
k101_270733	33
k101_270742	88
k101_270769	162
k101_270791	362
k101_27080	101
k101_270807	168
k101_27084	123
k101_270851	49
k101_270872	39
k101_270887	136
k101_27089	201980
k101_2709	153
k101_270934	67
k101_270959	21
k101_27096	300
k101_270984	40
k101_2710	141
k101_271000	47
k101_27102	59
k101_271033	71
k101_27106	147
k101_27113	48
k101_271151	353
k101_271158	111
k101_27116	242
k101_271236	49
k101_27124	289
k101_27126	17566
k101_271272	78
k101_27131	1487
k101_271340	61
k101_271349	500
k101_271359	37
k101_271362	108
k101_271414	82
k101_271422	59
k101_271449	20
k101_27145	470
k101_271477	549
k101_271495	52
k101_27150	444
k101_27160	120
k101_271635	392
k101_271652	114
k101_27166	2117
k101_27174	78
k101_271749	20
k101_27176	264
k101_271813	46
k101_271829	30
k101_271833	51
k101_27185	253
k101_271864	747
k101_271919	25
k101_27193	291
k101_271991	98
k101_272	112
k101_27200	148
k101_27202	28
k101_27204	48
k101_272067	49
k101_272096	140
k101_2721	1554
k101_27214	1055
k101_27225	53
k101_27229	2467
k101_272337	40
k101_27237	111
k101_272402	85
k101_272419	284
k101_272508	93
k101_27251	319
k101_272510	42
k101_27255	220
k101_272564	151
k101_272570	58
k101_27259	7332
k101_27261	95
k101_272635	100
k101_27264	8211
k101_272666	58
k101_272691	70
k101_27271	44
k101_272719	262
k101_27273	11760
k101_272730	80
k101_27274	36663
k101_27275	401
k101_2728	1304
k101_272805	26
k101_272815	77
k101_272818	103
k101_27286	493
k101_27287	32
k101_272879	22
k101_272901	186
k101_27294	105832
k101_27297	675
k101_273	75
k101_27301	280
k101_273011	34
k101_273018	282
k101_27304	53
k101_27307	1665
k101_273076	304
k101_27308	32
k101_27309	786
k101_273123	144
k101_27314	127
k101_27315	250
k101_27319	86
k101_273207	549
k101_27328	186
k101_273301	21
k101_273324	65
k101_273330	187
k101_273346	46
k101_273359	94
k101_273389	122
k101_27342	85
k101_273434	281443
k101_27345	810
k101_27346	59
k101_273501	31
k101_273506	24
k101_27351	33
k101_273522	34
k101_27354	73
k101_27355	432
k101_2736	250
k101_273657	155
k101_273660	107
k101_27368	233
k101_27369	21118
k101_27370	8303
k101_27372	45
k101_273783	51
k101_273794	36
k101_27389	100
k101_27390	354
k101_27392	43
k101_273970	92
k101_273977	44
k101_273990	102
k101_274063	56
k101_27412	138
k101_27414	164
k101_274144	252
k101_274147	97
k101_27415	44
k101_27416	120
k101_27418	79
k101_27419	89
k101_274202	63
k101_27422	53
k101_27423	2203
k101_274297	81
k101_27436	129
k101_274366	67
k101_27439	95
k101_2744	69
k101_27440	70
k101_274427	64
k101_27448	497
k101_27449	30
k101_2745	45
k101_274511	118
k101_27455	4192
k101_274565	250
k101_27458	47
k101_27462	114
k101_274627	22
k101_27463	207
k101_27465	932
k101_27467	1258
k101_2747	82
k101_274710	39
k101_274714	41
k101_27475	99
k101_27476	22
k101_274819	47
k101_274838	247
k101_27485	110
k101_27486	124
k101_27487	500
k101_2749	128
k101_274922	31
k101_27493	508
k101_274935	151
k101_27495	288
k101_274976	144
k101_275011	321
k101_275024	79
k101_275042	178
k101_275083	33
k101_27510	166
k101_275104	30
k101_275113	1096
k101_27512	133
k101_27517	121
k101_275171	19
k101_27518	120
k101_27519	25
k101_27525	51
k101_275296	24
k101_27534	1650
k101_27536	16
k101_27538	82
k101_275381	120
k101_27541	25
k101_275429	33
k101_27544	450
k101_275471	50
k101_2755	100
k101_275505	42
k101_27552	41
k101_27554	122
k101_275540	96
k101_27559	56
k101_275593	24
k101_275597	69
k101_275651	148
k101_275674	77
k101_275678	84
k101_27568	84
k101_27571	95
k101_27575	62
k101_275774	326
k101_275778	112
k101_27588	1292
k101_275883	113
k101_2759	537
k101_27591	206
k101_275913	317
k101_275917	171117
k101_275921	39
k101_275932	332
k101_27595	62
k101_276012	129
k101_27605	102
k101_276096	85
k101_2761	1703
k101_27611	551
k101_276125	4531
k101_276126	27
k101_27618	595
k101_2762	40
k101_27620	372
k101_27621	125
k101_27622	60
k101_276246	41
k101_276262	486
k101_276290	52
k101_27631	77
k101_276358	97
k101_27638	92
k101_276393	34
k101_27641	142
k101_276429	64
k101_276445	135
k101_276446	30044
k101_27645	59
k101_276474	198
k101_276476	32
k101_276484	31
k101_27649	241
k101_27651	90
k101_27655	116
k101_276578	42
k101_27659	62
k101_276590	775
k101_2766	131
k101_276601	201
k101_276629	32
k101_27663	67
k101_276641	39
k101_276689	47
k101_276692	1471
k101_276706	100
k101_27671	200
k101_276727	339
k101_27676	38
k101_27678	4776
k101_276787	85
k101_276789	28
k101_2768	883
k101_27682	68
k101_27683	210
k101_27684	431
k101_27685	97
k101_276855	42
k101_27688	167
k101_27690	80
k101_27691	83
k101_276941	44
k101_277	83
k101_2770	44
k101_277091	328
k101_277099	25
k101_2771	125
k101_27714	105
k101_27716	196
k101_27717	365
k101_27719	57
k101_27724	683
k101_277289	47
k101_27732	41
k101_277328	218
k101_277337	33
k101_27734	8417
k101_277379	183
k101_27740	59
k101_277437	45
k101_277476	44
k101_2775	65
k101_27751	214
k101_27754	59
k101_277545	94
k101_277554	65
k101_277567	6126
k101_27758	778
k101_277587	95
k101_277666	51
k101_277675	59
k101_277692	66
k101_2777	363
k101_277718	88
k101_27774	511
